,tfidf_score,term_weights,filename,cik,file_date
17,0.04826391529832561,0.02526420442061783,20200128_10-Q_edgar_data_882184_0000882184-20-000017_1.txt,882184,2020-01-28
18,0.08647028390144303,0.039742211579581015,20200108_10-Q_edgar_data_16918_0000016918-20-000007_1.txt,16918,2020-01-08
19,0.06479028462066985,0.030942723175644504,20200129_10-Q_edgar_data_320193_0000320193-20-000010_1.txt,320193,2020-01-29
20,0.0645032939648843,0.031326642852063505,20200127_10-Q_edgar_data_857005_0000857005-20-000009_1.txt,857005,2020-01-27
21,0.04457709601817174,0.020394895467985393,20200129_10-Q_edgar_data_1385157_0001558370-20-000310_1.txt,1385157,2020-01-29
22,0.05436161082288008,0.025854567356854305,20200128_10-K_edgar_data_63754_0000063754-20-000022_1.txt,63754,2020-01-28
23,0.05965662553446854,0.027188885694539377,20200128_10-K_edgar_data_815097_0000815097-20-000003_1.txt,815097,2020-01-28
24,0.06957366926476542,0.03381288026848984,20200130_10-Q_edgar_data_1140859_0001140859-20-000008_1.txt,1140859,2020-01-30
25,0.06984607501408388,0.03153325401277212,20200129_10-Q_edgar_data_859737_0000859737-20-000007_1.txt,859737,2020-01-29
26,0.02451328898224999,0.01143944824226642,20200122_10-K_edgar_data_87347_0001564590-20-001578_1.txt,87347,2020-01-22
27,0.047354443790640154,0.02386867719711088,20200129_10-K_edgar_data_1067701_0001067701-20-000008_1.txt,1067701,2020-01-29
28,0.06160084567577907,0.030306560676160277,20200130_10-Q_edgar_data_814547_0000814547-20-000003_1.txt,814547,2020-01-30
29,0.0649065150140263,0.029432684647775122,20200130_10-K_edgar_data_1326801_0001326801-20-000013_1.txt,1326801,2020-01-30
30,0.06173237148249918,0.0295134657468364,20200130_10-Q_edgar_data_38777_0000038777-20-000011_1.txt,38777,2020-01-30
31,0.06058891841678561,0.025783187589288627,20200130_10-K_edgar_data_1133421_0001133421-20-000006_1.txt,1133421,2020-01-30
32,0.06670721484301251,0.031164429503720715,20200131_10-Q_edgar_data_1403161_0001403161-20-000012_1.txt,1403161,2020-01-31
33,0.0676345413987562,0.03103307732477424,20200131_10-K_edgar_data_1018724_0001018724-20-000004_1.txt,1018724,2020-01-31
34,0.01843019049739203,0.008263268468946313,20200129_10-Q_edgar_data_789019_0001564590-20-002450_1.txt,789019,2020-01-29
35,0.05355087199958461,0.02545395583332248,20200127_10-K_edgar_data_920760_0001628280-20-000559_1.txt,920760,2020-01-27
36,0.051628626431295475,0.026539454560998547,20200130_10-K_edgar_data_822416_0000822416-20-000007_1.txt,822416,2020-01-30
37,0.03824448397415349,0.016653763557990073,20200131_10-Q_edgar_data_1383312_0001383312-20-000013_1.txt,1383312,2020-01-31
38,0.06994066425645701,0.03470262348713633,20200131_10-Q_edgar_data_833444_0000833444-20-000006_1.txt,833444,2020-01-31
39,0.06430547560246934,0.03019860619470714,20200131_10-K_edgar_data_1065088_0001065088-20-000006_1.txt,1065088,2020-01-31
40,0.019828150747121225,0.009350873428745157,20200131_10-Q_edgar_data_943819_0000943819-20-000003_1.txt,943819,2020-01-31
41,0.05177133839680623,0.026039066111881646,20200131_10-Q_edgar_data_8670_0000008670-20-000007_1.txt,8670,2020-01-31
42,0.05151313848131291,0.024365841600088933,20200204_10-Q_edgar_data_21076_0000021076-20-000004_1.txt,21076,2020-02-04
43,0.04257180567878242,0.019868358139109026,20200130_10-K_edgar_data_1166691_0001166691-20-000008_1.txt,1166691,2020-01-30
44,0.06808168774758842,0.031105078490791454,20200204_10-K_edgar_data_2488_0000002488-20-000008_1.txt,2488,2020-02-04
45,0.05552298234531135,0.025162536630637083,20200131_10-K_edgar_data_1091667_0001091667-20-000024_1.txt,1091667,2020-01-31
46,0.06245836737918717,0.030348732863028683,20200204_10-Q_edgar_data_52988_0000052988-20-000019_1.txt,52988,2020-02-04
47,0.06392918726109634,0.031056006442339527,20200131_10-K_edgar_data_12927_0000012927-20-000014_1.txt,12927,2020-01-31
48,0.06366006928797276,0.02991606997312353,20200204_10-K_edgar_data_1652044_0001652044-20-000008_1.txt,1652044,2020-02-04
49,0.06423377357686207,0.029901507744098724,20200204_10-Q_edgar_data_707549_0000707549-20-000020_1.txt,707549,2020-02-04
50,0.05785063754016927,0.027730576649253817,20200204_10-Q_edgar_data_1260221_0001260221-20-000008_1.txt,1260221,2020-02-04
51,0.05656473984051107,0.026604175646879346,20200204_10-K_edgar_data_92380_0000092380-20-000024_1.txt,92380,2020-02-04
52,0.057628647790565715,0.028346795245846258,20200204_10-Q_edgar_data_731802_0000731802-20-000010_1.txt,731802,2020-02-04
53,0.035729074361327356,0.017759422984260104,20200204_10-Q_edgar_data_1744489_0001744489-20-000046_1.txt,1744489,2020-02-04
54,0.06818453733223116,0.030733295097476923,20200204_10-Q_edgar_data_827054_0000827054-20-000029_1.txt,827054,2020-02-04
55,0.06212185395077911,0.028579282916363413,20200204_10-Q_edgar_data_712515_0000712515-20-000006_1.txt,712515,2020-02-04
56,0.06341038675879798,0.029421688489201202,20200205_10-Q_edgar_data_1048695_0001048695-20-000012_1.txt,1048695,2020-02-05
57,0.06176488421499346,0.0289902647488853,20200204_10-Q_edgar_data_927653_0000927653-20-000016_1.txt,927653,2020-02-04
58,0.044521056007883184,0.0214929814883332,20200205_10-Q_edgar_data_1137789_0001137789-20-000015_1.txt,1137789,2020-02-05
59,0.07057512463417973,0.03514688646073576,20200205_10-Q_edgar_data_32604_0000032604-20-000007_1.txt,32604,2020-02-05
60,0.07856962301034348,0.03507976264322749,20200205_10-Q_edgar_data_804328_0001728949-20-000011_1.txt,804328,2020-02-05
61,0.0557425500644455,0.02693522011922348,20200203_10-K_edgar_data_1521332_0001521332-20-000012_1.txt,1521332,2020-02-03
62,0.05401059829871192,0.02805556927673422,20200205_10-Q_edgar_data_76334_0000076334-20-000009_1.txt,76334,2020-02-05
63,0.022425541182017616,0.010490942428811033,20200205_10-K_edgar_data_1058090_0001058090-20-000010_1.txt,1058090,2020-02-05
64,0.0276568982776398,0.013071276167864465,20200205_10-Q_edgar_data_1754301_0001564590-20-003497_1.txt,1754301,2020-02-05
65,0.06002463133720837,0.028190985042436473,20200205_10-Q_edgar_data_319201_0000319201-20-000008_1.txt,319201,2020-02-05
66,0.05499606686481679,0.02496638429750369,20200205_10-Q_edgar_data_96021_0000096021-20-000017_1.txt,96021,2020-02-05
67,0.05225047096561617,0.02383241792818055,20200205_10-K_edgar_data_1467858_0001467858-20-000028_1.txt,1467858,2020-02-05
68,0.05784435222617401,0.02573178137038086,20200206_10-K_edgar_data_310764_0000310764-20-000014_1.txt,310764,2020-02-06
69,0.05397346762894079,0.025982148792293887,20200206_10-K_edgar_data_815556_0000815556-20-000011_1.txt,815556,2020-02-06
70,0.06309887943922846,0.030510835732854596,20200206_10-K_edgar_data_1633917_0001633917-20-000028_1.txt,1633917,2020-02-06
71,0.05329248421283891,0.027302214638701385,20200205_10-K_edgar_data_37996_0000037996-20-000010_1.txt,37996,2020-02-05
72,0.03896892573655781,0.01910283050166757,20200206_10-K_edgar_data_702165_0000702165-20-000011_1.txt,702165,2020-02-06
73,0.048287195734413715,0.022291594427770192,20200206_10-K_edgar_data_101829_0000101829-20-000013_1.txt,101829,2020-02-06
74,0.06284477850306817,0.030319844120152324,20200206_10-Q_edgar_data_10795_0000010795-20-000010_1.txt,10795,2020-02-06
75,0.0510527795173691,0.026582868713905125,20200205_10-K_edgar_data_936340_0000936340-20-000127_1.txt,936340,2020-02-05
76,0.029497134060842804,0.01404461188465649,20200206_10-K_edgar_data_1283699_0001283699-20-000026_1.txt,1283699,2020-02-06
77,0.06056359671350023,0.028387127787742494,20200206_10-K_edgar_data_1571949_0001571949-20-000003_1.txt,1571949,2020-02-06
78,0.06449498554262642,0.02976010333697966,20200206_10-Q_edgar_data_1037038_0001037038-20-000007_1.txt,1037038,2020-02-06
79,0.061462745799161965,0.02781708373135261,20200206_10-Q_edgar_data_100493_0000100493-20-000016_1.txt,100493,2020-02-06
80,0.048001598417972385,0.022420057336153466,20200206_10-Q_edgar_data_1001250_0001104659-20-011857_1.txt,1001250,2020-02-06
81,0.052011980956934545,0.026293978699598028,20200206_10-Q_edgar_data_842023_0001437749-20-001901_1.txt,842023,2020-02-06
82,0.057931091322967,0.028398995344130772,20200206_10-Q_edgar_data_721371_0000721371-20-000023_1.txt,721371,2020-02-06
83,0.05293000456575182,0.026588122585839643,20200206_10-Q_edgar_data_1116132_0001116132-20-000007_1.txt,1116132,2020-02-06
84,0.0640529002102944,0.02981625815798455,20200206_10-Q_edgar_data_910521_0000910521-20-000004_1.txt,910521,2020-02-06
85,0.03569402689831848,0.016779920949785972,20200206_10-K_edgar_data_66740_0001558370-20-000581_1.txt,66740,2020-02-06
86,0.06615380245446623,0.030780073339825163,20200207_10-Q_edgar_data_1375365_0001375365-20-000011_1.txt,1375365,2020-02-07
87,0.04713896977470525,0.02131072946866184,20200207_10-K_edgar_data_1035267_0001035267-20-000032_1.txt,1035267,2020-02-07
88,0.05922213335500967,0.02769124945743549,20200206_10-K_edgar_data_875045_0000875045-20-000005_1.txt,875045,2020-02-06
89,0.060343661383642826,0.028545684670501306,20200207_10-K_edgar_data_1037646_0001037646-20-000005_1.txt,1037646,2020-02-07
90,0.05933474605537312,0.02963684032219281,20200207_10-K_edgar_data_872589_0001532176-20-000008_1.txt,872589,2020-02-07
91,0.061051596029511254,0.02748571746187693,20200207_10-K_edgar_data_1300514_0001300514-20-000011_1.txt,1300514,2020-02-07
92,0.05984931581957754,0.03115471139674072,20200207_10-Q_edgar_data_779152_0000779152-20-000011_1.txt,779152,2020-02-07
93,0.05472944297521,0.027174268238233715,20200207_10-K_edgar_data_936468_0000936468-20-000016_1.txt,936468,2020-02-07
94,0.021225202342095212,0.010331491121933887,20200207_10-K_edgar_data_100885_0000100885-20-000065_1.txt,100885,2020-02-07
95,0.04582677426447723,0.021875077487663964,20200207_10-Q_edgar_data_946581_0001628280-20-001155_1.txt,946581,2020-02-07
96,0.06284447420184927,0.028436575825899996,20200207_10-K_edgar_data_1413329_0001413329-20-000007_1.txt,1413329,2020-02-07
97,0.06688739818047869,0.031124450510473984,20200207_10-Q_edgar_data_849399_0000849399-20-000002_1.txt,849399,2020-02-07
98,0.060259738424946176,0.028284947606459217,20200207_10-K_edgar_data_1103982_0001103982-20-000003_1.txt,1103982,2020-02-07
99,0.04656834330029844,0.021736004426353286,20200207_10-K_edgar_data_354190_0001193125-20-028191_1.txt,354190,2020-02-07
100,0.06079364667164676,0.027580629505392185,20200206_10-K_edgar_data_811156_0000811156-20-000004_1.txt,811156,2020-02-06
101,0.06109836389599126,0.02972146854852667,20200210_10-Q_edgar_data_1757898_0001757898-20-000003_1.txt,1757898,2020-02-10
102,0.05664766717473767,0.027272651847181056,20200207_10-Q_edgar_data_1564708_0001193125-20-027351_1.txt,1564708,2020-02-07
103,0.05570079580125106,0.026086767565923142,20200210_10-K_edgar_data_34903_0000034903-20-000008_1.txt,34903,2020-02-10
104,0.05433452208559414,0.0255747381501864,20200207_10-Q_edgar_data_720005_0000720005-20-000013_1.txt,720005,2020-02-07
105,0.047011692922859075,0.022203094292446972,20200207_10-K_edgar_data_1751788_0001751788-20-000007_1.txt,1751788,2020-02-07
106,0.04350477742862291,0.02226298154164939,20200210_10-K_edgar_data_40533_0000040533-20-000015_1.txt,40533,2020-02-10
107,0.06333424794802794,0.030316767109319763,20200211_10-K_edgar_data_45012_0000045012-20-000031_1.txt,45012,2020-02-11
108,0.05983425422503377,0.030423188139716343,20200210_10-K_edgar_data_1031296_0001031296-20-000008_1.txt,1031296,2020-02-10
109,0.05261020617687664,0.02383604576520787,20200211_10-K_edgar_data_1100682_0001100682-20-000005_1.txt,1100682,2020-02-11
110,0.04646958800832536,0.0216591618666859,20200211_10-K_edgar_data_29989_0000029989-20-000005_1.txt,29989,2020-02-11
111,0.06253486918252016,0.02933296011196641,20200211_10-Q_edgar_data_1748790_0001748790-20-000010_1.txt,1748790,2020-02-11
112,0.05605828782085445,0.02582400493705016,20200211_10-Q_edgar_data_106040_0000106040-20-000011_1.txt,106040,2020-02-11
113,0.0483026083157609,0.024057196621284783,20200210_10-K_edgar_data_64040_0000064040-20-000055_1.txt,64040,2020-02-10
114,0.06011781344583554,0.029084976392480616,20200211_10-K_edgar_data_62996_0000062996-20-000006_1.txt,62996,2020-02-11
115,0.0477737666095863,0.024895383825681718,20200211_10-K_edgar_data_26172_0000026172-20-000009_1.txt,26172,2020-02-11
116,0.06436235373699037,0.029088143706510923,20200213_10-K_edgar_data_1093557_0001093557-20-000029_1.txt,1093557,2020-02-13
117,0.03276698421442048,0.015783854442919763,20200211_10-K_edgar_data_1585689_0001585689-20-000013_1.txt,1585689,2020-02-11
118,0.05712098254425935,0.02786528860148492,20200213_10-K_edgar_data_1113169_0001113169-20-000008_1.txt,1113169,2020-02-13
119,0.056027733689321804,0.026727273456928023,20200212_10-K_edgar_data_277948_0000277948-20-000008_1.txt,277948,2020-02-12
120,0.02317968702655193,0.01093561251424511,20200211_10-K_edgar_data_1045609_0001564590-20-004096_1.txt,1045609,2020-02-11
121,0.04517576721565812,0.020743971889010056,20200212_10-K_edgar_data_820313_0001558370-20-000728_1.txt,820313,2020-02-12
122,0.05594223307027799,0.027641370118383152,20200212_10-K_edgar_data_318154_0000318154-20-000017_1.txt,318154,2020-02-12
123,0.053105974417673216,0.02469642279936417,20200212_10-K_edgar_data_1506307_0001506307-20-000022_1.txt,1506307,2020-02-12
124,0.053645271190974966,0.02744341598410705,20200212_10-K_edgar_data_24545_0000024545-20-000005_1.txt,24545,2020-02-12
125,0.046210928039853064,0.022748003116468508,20200213_10-K_edgar_data_1501585_0001501585-20-000011_1.txt,1501585,2020-02-13
126,0.03148835951226615,0.015365424113932762,20200213_10-K_edgar_data_1590955_0001564590-20-004636_1.txt,1590955,2020-02-13
127,0.04690947336442497,0.02240687872750622,20200213_10-K_edgar_data_27904_0000027904-20-000004_1.txt,27904,2020-02-13
128,0.03042008147968248,0.01469993619083894,20200213_10-K_edgar_data_1318605_0001564590-20-004475_1.txt,1318605,2020-02-13
129,0.05782445617620141,0.028530797834390907,20200213_10-K_edgar_data_1701605_0001701605-20-000019_1.txt,1701605,2020-02-13
130,0.06462234038014325,0.029513844843941144,20200213_10-K_edgar_data_1555280_0001555280-20-000054_1.txt,1555280,2020-02-13
131,0.05688756768362747,0.028758706521976464,20200213_10-K_edgar_data_55785_0000055785-20-000016_1.txt,55785,2020-02-13
132,0.0597303587997791,0.02928003661464025,20200213_10-K_edgar_data_1601712_0001601712-20-000038_1.txt,1601712,2020-02-13
133,0.05378180930180778,0.025247712869997264,20200213_10-K_edgar_data_1020569_0001020569-20-000029_1.txt,1020569,2020-02-13
134,0.05884137182747164,0.027857051312817207,20200124_10-K_edgar_data_50863_0000050863-20-000011_1.txt,50863,2020-01-24
135,0.06332309588883722,0.03167272393298083,20200214_10-K_edgar_data_1014473_0001014473-20-000006_1.txt,1014473,2020-02-14
136,0.032280517921162405,0.015021371255715003,20200213_10-K_edgar_data_4962_0000004962-20-000030_1.txt,4962,2020-02-13
137,0.047884766332999956,0.023144838085232634,20200213_10-K_edgar_data_823768_0001558370-20-000762_1.txt,823768,2020-02-13
138,0.05928417839408866,0.028922910010376453,20200213_10-K_edgar_data_879169_0001558370-20-000774_1.txt,879169,2020-02-13
139,0.06120552187171615,0.0295480278523802,20200213_10-K_edgar_data_877212_0000877212-20-000006_1.txt,877212,2020-02-13
140,0.0595555367103649,0.029536519723662988,20200214_10-K_edgar_data_1058290_0001058290-20-000008_1.txt,1058290,2020-02-14
141,0.059032714964851934,0.027775177986017537,20200213_10-K_edgar_data_875320_0000875320-20-000007_1.txt,875320,2020-02-13
142,0.028821432779855435,0.013300928276698432,20200212_10-K_edgar_data_60086_0001193125-20-031657_1.txt,60086,2020-02-12
143,0.049577410622963,0.02521340557316821,20200213_10-K_edgar_data_77476_0000077476-20-000015_1.txt,77476,2020-02-13
144,0.045144233708868726,0.02091948359353266,20200214_10-K_edgar_data_1060391_0001060391-20-000016_1.txt,1060391,2020-02-14
145,0.041635567529099346,0.01820942995943463,20200213_10-K_edgar_data_91440_0000091440-20-000004_1.txt,91440,2020-02-13
146,0.05723293439231838,0.02888088920579132,20200214_10-K_edgar_data_1099800_0001099800-20-000005_1.txt,1099800,2020-02-14
147,0.062053554358351914,0.029968477104925118,20200214_10-K_edgar_data_1179929_0001179929-20-000026_1.txt,1179929,2020-02-14
148,0.049023481581776565,0.023056414171069618,20200213_10-K_edgar_data_765880_0001628280-20-001456_1.txt,765880,2020-02-13
149,0.06465043522630293,0.030334478193651118,20200214_10-K_edgar_data_1596532_0001596532-20-000024_1.txt,1596532,2020-02-14
150,0.056933361547513384,0.027935528795668036,20200214_10-K_edgar_data_1324424_0001324424-20-000009_1.txt,1324424,2020-02-14
151,0.02158569011608017,0.009907239381830493,20200214_10-K_edgar_data_106535_0001564590-20-004822_1.txt,106535,2020-02-14
152,0.04777551409218053,0.023345141486954712,20200211_10-K_edgar_data_1109357_0001109357-20-000053_1.txt,1109357,2020-02-11
153,0.05441463954352348,0.02606501263077216,20200214_10-K_edgar_data_1141391_0001141391-20-000032_1.txt,1141391,2020-02-14
154,0.05502768878521304,0.02474476121617073,20200213_10-K_edgar_data_86312_0000086312-20-000011_1.txt,86312,2020-02-13
155,0.06225784725878923,0.028308634473416524,20200214_10-K_edgar_data_1637459_0001637459-20-000027_1.txt,1637459,2020-02-14
156,0.04414769592411008,0.01921184677383427,20200214_10-K_edgar_data_29905_0000029905-20-000011_1.txt,29905,2020-02-14
157,0.060504336651152374,0.02846788348717648,20200214_10-K_edgar_data_49826_0000049826-20-000020_1.txt,49826,2020-02-14
158,0.04706866746206357,0.022594298644771783,20200214_10-K_edgar_data_1666700_0001666700-20-000006_1.txt,1666700,2020-02-14
159,0.04946175815704921,0.02343624108864403,20200214_10-K_edgar_data_48898_0001628280-20-001557_1.txt,48898,2020-02-14
160,0.05361036289305934,0.02647554635590029,20200214_10-K_edgar_data_731766_0000731766-20-000006_1.txt,731766,2020-02-14
161,0.05547832869708014,0.027267647270891916,20200214_10-K_edgar_data_68505_0000068505-20-000006_1.txt,68505,2020-02-14
162,0.04629362736772276,0.021376097447941847,20200214_10-K_edgar_data_1755672_0001755672-20-000006_1.txt,1755672,2020-02-14
163,0.048787034977615995,0.025312407299358977,20200214_10-K_edgar_data_315293_0001628280-20-001607_1.txt,315293,2020-02-14
164,0.0595213109496373,0.027702678280037862,20200214_10-K_edgar_data_773840_0000773840-20-000009_1.txt,773840,2020-02-14
165,0.061443896212725606,0.0283134945120424,20200214_10-K_edgar_data_874716_0000874716-20-000006_1.txt,874716,2020-02-14
166,0.05679966252256162,0.025943470062540788,20200214_10-K_edgar_data_49196_0000049196-20-000010_1.txt,49196,2020-02-14
167,0.05616302301270228,0.02706773710911444,20200218_10-K_edgar_data_1069202_0001069202-20-000004_1.txt,1069202,2020-02-18
168,0.05941180017631955,0.029037240162009675,20200218_10-K_edgar_data_1071739_0001071739-20-000060_1.txt,1071739,2020-02-18
169,0.05043390671332065,0.022475893422244653,20200218_10-K_edgar_data_1004980_0001004980-20-000009_1.txt,1004980,2020-02-18
170,0.028016507757346227,0.013004041156498468,20200218_10-K_edgar_data_1278021_0001564590-20-004935_1.txt,1278021,2020-02-18
171,0.048581934331630945,0.025549938204800622,20200214_10-K_edgar_data_1137774_0001137774-20-000065_1.txt,1137774,2020-02-14
172,0.053765194974030955,0.025640633266983865,20200214_10-K_edgar_data_753308_0000753308-20-000021_1.txt,753308,2020-02-14
173,0.05850480467483961,0.029786857448307356,20200218_10-K_edgar_data_1336920_0001336920-20-000023_1.txt,1336920,2020-02-18
174,0.12798798964231395,0.056296584096688244,20200218_10-K_edgar_data_1163165_0001193125-20-039954_1.txt,1163165,2020-02-18
175,0.05602669163428883,0.023693648514136786,20200204_10-K_edgar_data_1035443_0001035443-20-000042_1.txt,1035443,2020-02-04
176,0.03017076295688411,0.012760757105704429,20200218_10-K_edgar_data_1408198_0001564590-20-004992_1.txt,1408198,2020-02-18
177,0.0327481478129826,0.014926863720424646,20200214_10-K_edgar_data_1126328_0001104659-20-021174_1.txt,1126328,2020-02-14
178,0.056008192981252806,0.02606443741365183,20200218_10-K_edgar_data_1404912_0001404912-20-000006_1.txt,1404912,2020-02-18
179,0.050601712588658296,0.02445940497252166,20200218_10-K_edgar_data_1442145_0001442145-20-000012_1.txt,1442145,2020-02-18
180,0.057562009962216304,0.02645677135276946,20200218_10-K_edgar_data_1410636_0001410636-20-000040_1.txt,1410636,2020-02-18
181,0.04974888417368392,0.024340616262107078,20200218_10-K_edgar_data_1466258_0001466258-20-000064_1.txt,1466258,2020-02-18
182,0.030302907829449985,0.014777503201717203,20200218_10-Q_edgar_data_1002047_0001564590-20-005025_1.txt,1002047,2020-02-18
183,0.053012350327563004,0.025087313215690438,20200214_10-K_edgar_data_766704_0000766704-20-000015_1.txt,766704,2020-02-14
184,0.053956923787886635,0.025459696380862443,20200218_10-K_edgar_data_1579241_0001579241-20-000013_1.txt,1579241,2020-02-18
185,0.028465945150942962,0.013788675665547702,20200218_10-K_edgar_data_313927_0001564590-20-004956_1.txt,313927,2020-02-18
186,0.061664342930610946,0.027862984501954322,20200214_10-K_edgar_data_831259_0000831259-20-000004_1.txt,831259,2020-02-14
187,0.053435680482500685,0.027838022190358143,20200218_10-K_edgar_data_200406_0000200406-20-000010_1.txt,200406,2020-02-18
188,0.030961840699252594,0.013797333630727979,20200218_10-K_edgar_data_1478242_0001564590-20-004901_1.txt,1478242,2020-02-18
189,0.06395422013711755,0.027977944797803335,20200218_10-K_edgar_data_7084_0000007084-20-000009_1.txt,7084,2020-02-18
190,0.058345880231048766,0.028375473491546708,20200218_10-Q_edgar_data_858877_0000858877-20-000004_1.txt,858877,2020-02-18
191,0.05282987056010548,0.025901730722437268,20200218_10-K_edgar_data_64803_0000064803-20-000007_1.txt,64803,2020-02-18
192,0.04926690359940104,0.02293311154451773,20200214_10-K_edgar_data_922224_0000922224-20-000005_1.txt,922224,2020-02-14
193,0.04376520724881524,0.020138426529039213,20200219_10-K_edgar_data_1043277_0001043277-20-000016_1.txt,1043277,2020-02-19
194,0.059830832205511573,0.02705765780471635,20200219_10-K_edgar_data_1687229_0001687229-20-000004_1.txt,1687229,2020-02-19
195,0.051925681912458985,0.024954595760379124,20200219_10-K_edgar_data_1097864_0001193125-20-041751_1.txt,1097864,2020-02-19
196,0.026477807874622394,0.012654475448491652,20200219_10-K_edgar_data_1121788_0001564590-20-005133_1.txt,1121788,2020-02-19
197,0.0602413532942373,0.02925075806531789,20200219_10-K_edgar_data_749251_0000749251-20-000008_1.txt,749251,2020-02-19
198,0.01644614981685305,0.007576319921384424,20200218_10-K_edgar_data_24741_0000024741-20-000014_1.txt,24741,2020-02-18
199,0.06349810223379196,0.027029420022577914,20200219_10-K_edgar_data_59478_0000059478-20-000057_1.txt,59478,2020-02-19
200,0.04758036158951539,0.022815092229087196,20200219_10-Q_edgar_data_6281_0000006281-20-000013_1.txt,6281,2020-02-19
201,0.031215478907061806,0.015047349768576796,20200219_10-K_edgar_data_1090012_0001564590-20-005182_1.txt,1090012,2020-02-19
202,0.058235761278602104,0.026887597284388616,20200219_10-K_edgar_data_860731_0000860731-20-000008_1.txt,860731,2020-02-19
203,0.06566291571354263,0.02976731018412657,20200219_10-K_edgar_data_906163_0000906163-20-000026_1.txt,906163,2020-02-19
204,0.04676073699044109,0.02371882606289003,20200219_10-K_edgar_data_51434_0000051434-20-000011_1.txt,51434,2020-02-19
205,0.041290977506312096,0.01826466853578509,20200218_10-K_edgar_data_74208_0000074208-20-000031_1.txt,74208,2020-02-18
206,0.054406234318034624,0.025466743605239865,20200219_10-K_edgar_data_1156039_0001156039-20-000003_1.txt,1156039,2020-02-19
207,0.01944881971169942,0.009285399902315639,20200218_10-K_edgar_data_910606_0001564590-20-004859_1.txt,910606,2020-02-18
208,0.0560923517491965,0.028569992591919408,20200219_10-K_edgar_data_1267238_0001267238-20-000004_1.txt,1267238,2020-02-19
209,0.09324609911056546,0.04266441003671431,20200220_10-K_edgar_data_1045810_0001045810-20-000010_1.txt,1045810,2020-02-20
210,0.05793637468990681,0.027154167413974223,20200220_10-K_edgar_data_1022079_0001022079-20-000017_1.txt,1022079,2020-02-20
211,0.03654783587044225,0.01684237865149803,20200220_10-K_edgar_data_1000228_0001000228-20-000018_1.txt,1000228,2020-02-20
212,0.045136552061081345,0.02111180050028259,20200219_10-K_edgar_data_9389_0001558370-20-001005_1.txt,9389,2020-02-19
213,0.05562262580285113,0.023919769194477036,20200220_10-K_edgar_data_1037868_0001193125-20-043133_1.txt,1037868,2020-02-20
214,0.02229000434365196,0.010583455347516795,20200219_10-K_edgar_data_75362_0001564590-20-005276_1.txt,75362,2020-02-19
215,0.05907277813601844,0.028792104052965853,20200220_10-K_edgar_data_1043604_0001043604-20-000021_1.txt,1043604,2020-02-20
216,0.06333429331587798,0.030540733646493668,20200220_10-K_edgar_data_1041061_0001041061-20-000015_1.txt,1041061,2020-02-20
217,0.04823995789258136,0.025651292047519952,20200219_10-K_edgar_data_18230_0000018230-20-000056_1.txt,18230,2020-02-19
218,0.06355476865899472,0.02873758894517641,20200220_10-K_edgar_data_1136893_0001136893-20-000032_1.txt,1136893,2020-02-20
219,0.05564324070368906,0.025267949386026868,20200220_10-K_edgar_data_1286681_0001193125-20-042675_1.txt,1286681,2020-02-20
