,tfidf_score,term_weights,filename,cik,file_date
2390,0.0016602562107970935,0.005234360547621383,20210304_10-Q_edgar_data_1645590_0001645590-21-000016_1.txt,1645590,2021-03-04
2391,0.0009831753471068144,0.004479329772582554,20210302_10-K_edgar_data_31791_0000031791-21-000003_1.txt,31791,2021-03-02
2392,0.001922177676260151,0.005877649198962844,20210312_10-Q_edgar_data_1730168_0001730168-21-000045_1.txt,1730168,2021-03-12
2393,0.0017146629696043567,0.005150783219325117,20210310_10-K_edgar_data_27419_0000027419-21-000010_1.txt,27419,2021-03-10
2394,0.0007701297117601187,0.004981343972810226,20210310_10-Q_edgar_data_16732_0000016732-21-000034_1.txt,16732,2021-03-10
2395,0.002707959573194714,0.0060581757345268585,20210305_10-Q_edgar_data_47217_0000047217-21-000012_1.txt,47217,2021-03-05
2396,0.0008318151977863178,0.004245605126260958,20210305_10-Q_edgar_data_1613103_0001613103-21-000009_1.txt,1613103,2021-03-05
2397,0.0006708591659422788,0.0023251478970656046,20210311_10-Q_edgar_data_1341439_0001564590-21-012539_1.txt,1341439,2021-03-11
2398,0.0025197681539266483,0.006481668096672214,20210305_10-K_edgar_data_1792789_0001628280-21-004032_1.txt,1792789,2021-03-05
2399,0.0024209841032364963,0.005379973219362767,20210318_10-Q_edgar_data_1467373_0001467373-21-000106_1.txt,1467373,2021-03-18
2400,0.0014960734152718396,0.004555194437397588,20210316_10-K_edgar_data_935703_0000935703-21-000014_1.txt,935703,2021-03-16
2401,0.0021488798946888263,0.005559527481051579,20210318_10-K_edgar_data_1535527_0001535527-21-000007_1.txt,1535527,2021-03-18
2402,0.00038953742933756726,0.004256006295845336,20210319_10-Q_edgar_data_866787_0001558370-21-003264_1.txt,866787,2021-03-19
2403,0.0021886131647991655,0.005129407180561221,20210317_10-K_edgar_data_1108524_0001108524-22-000008_1.txt,1108524,2021-03-17
2404,0.0003447097099418913,0.002102814227626634,20210318_10-Q_edgar_data_1048911_0001564590-21-014160_1.txt,1048911,2021-03-18
2405,0.0010718630194685326,0.0044369240946576715,20210319_10-K_edgar_data_104169_0000104169-21-000033_1.txt,104169,2021-03-19
2406,0.0019184457582940933,0.005828788682959728,20210319_10-K_edgar_data_29534_0001558370-21-003245_1.txt,29534,2021-03-19
2407,0.0012366164825733897,0.004169472274207501,20210322_10-K_edgar_data_60667_0000060667-21-000026_1.txt,60667,2021-03-22
2408,0.0011577291380709125,0.005098710016490986,20210319_10-K_edgar_data_769397_0000769397-21-000014_1.txt,769397,2021-03-19
2409,0.0009003930308496377,0.005474951798148054,20210326_10-K_edgar_data_1403568_0001558370-21-003523_1.txt,1403568,2021-03-26
2410,0.0008302235224507727,0.003192767137647136,20210324_10-Q_edgar_data_40704_0001193125-21-092576_1.txt,40704,2021-03-24
2411,0.0010053189724503501,0.004145767879782714,20210324_10-K_edgar_data_354950_0000354950-21-000089_1.txt,354950,2021-03-24
2412,0.0022218427061649216,0.00893567926160946,20210330_10-K_edgar_data_719955_0001193125-21-100319_1.txt,719955,2021-03-30
2413,0.0005228714998985445,0.004085911140713888,20210330_10-Q_edgar_data_63754_0000063754-21-000071_1.txt,63754,2021-03-30
2414,0.0014198278767382241,0.00416016367857096,20210330_10-K_edgar_data_1397187_0001397187-21-000009_1.txt,1397187,2021-03-30
2415,0.0012068927718395547,0.003882310267435446,20210330_10-K_edgar_data_745732_0000745732-21-000017_1.txt,745732,2021-03-30
2416,0.0005463308578308728,0.0026654227543008416,20210301_10-K_edgar_data_788784_0000788784-21-000007_1.txt,788784,2021-03-01
2417,0.0015331742059143175,0.004935222728145215,20210331_10-Q_edgar_data_796343_0000796343-21-000069_1.txt,796343,2021-03-31
2418,0.0009786222021372925,0.004003625393446729,20210331_10-K_edgar_data_109198_0000109198-21-000006_1.txt,109198,2021-03-31
2419,0.00038311635748443514,0.003420962203073394,20210405_10-Q_edgar_data_1013237_0001013237-21-000048_1.txt,1013237,2021-04-05
2420,0.0006603985142406934,0.004234736151069174,20210331_10-Q_edgar_data_1618921_0001618921-21-000034_1.txt,1618921,2021-03-31
2421,0.0004066750834634961,0.003609268530467649,20210402_10-Q_edgar_data_320187_0000320187-21-000012_1.txt,320187,2021-04-02
2422,0.0006109051173909001,0.004059850185217518,20210406_10-Q_edgar_data_940944_0000940944-21-000022_1.txt,940944,2021-04-06
2423,0.002196455499158599,0.0063763061257633355,20210402_10-Q_edgar_data_898293_0001193125-21-104662_1.txt,898293,2021-04-02
2424,0.00027560880987583376,0.0036294199248833162,20210401_10-Q_edgar_data_920760_0001628280-21-006359_1.txt,920760,2021-04-01
2425,0.0004713691089365646,0.0014243910852120123,20210319_10-K_edgar_data_764478_0000764478-21-000024_1.txt,764478,2021-03-19
2426,0.003051173698540399,0.006379801818922221,20210401_10-Q_edgar_data_723125_0000723125-21-000032_1.txt,723125,2021-04-01
2427,0.00031666496283364726,0.00433693932783063,20210407_10-Q_edgar_data_1679273_0001558370-21-004037_1.txt,1679273,2021-04-07
2428,0.00030976060607344606,0.0035578437943370443,20210406_10-Q_edgar_data_723254_0000723254-21-000009_1.txt,723254,2021-04-06
2429,0.0008968706273257057,0.0040524185692426785,20210326_10-K_edgar_data_1571996_0001571996-21-000007_1.txt,1571996,2021-03-26
2430,0.0005365356633264212,0.003415190599827841,20210330_10-K_edgar_data_56873_0001558370-21-003706_1.txt,56873,2021-03-30
2431,0.0004979517826965884,0.0031751391954666754,20210416_10-Q_edgar_data_815556_0000815556-21-000018_1.txt,815556,2021-04-16
2432,0.0013295927823234023,0.006267250607296584,20210416_10-Q_edgar_data_79879_0000079879-21-000023_1.txt,79879,2021-04-16
2433,0.0009457812714314603,0.004074041701871437,20210415_10-Q_edgar_data_27904_0000027904-21-000006_1.txt,27904,2021-04-15
2434,0.0004217472871116632,0.004031040672039176,20210420_10-Q_edgar_data_29989_0000029989-21-000009_1.txt,29989,2021-04-20
2435,0.0030681207388303672,0.006143560385814096,20210407_10-Q_edgar_data_815097_0000815097-21-000052_1.txt,815097,2021-04-07
2436,0.0010997787683124658,0.004966801993238197,20210420_10-Q_edgar_data_80424_0000080424-21-000062_1.txt,80424,2021-04-20
2437,0.0005704676338307158,0.004247039907763121,20210420_10-Q_edgar_data_29905_0000029905-21-000020_1.txt,29905,2021-04-20
2438,0.0013118833569922598,0.004623529936393525,20210421_10-Q_edgar_data_1035267_0001035267-21-000067_1.txt,1035267,2021-04-21
2439,0.0003567216797216768,0.004064085084598789,20210422_10-Q_edgar_data_1014473_0001014473-21-000015_1.txt,1014473,2021-04-22
2440,0.000683904421909337,0.004193150057732894,20210415_10-Q_edgar_data_77476_0000077476-21-000018_1.txt,77476,2021-04-15
2441,0.0012197341658082203,0.005357004298639023,20210421_10-Q_edgar_data_277948_0000277948-21-000024_1.txt,277948,2021-04-21
2442,0.00014577030453726366,0.0010890425617761498,20210407_10-Q_edgar_data_723531_0000723531-21-000016_1.txt,723531,2021-04-07
2443,0.0009318833388099805,0.005099999584690588,20210420_10-Q_edgar_data_86312_0000086312-21-000018_1.txt,86312,2021-04-20
2444,0.0009289283126440084,0.004450290549137303,20210420_10-K_edgar_data_1170010_0001170010-21-000053_1.txt,1170010,2021-04-20
2445,0.002377562196606395,0.005653929006866839,20210421_10-Q_edgar_data_936468_0000936468-21-000044_1.txt,936468,2021-04-21
2446,0.0006499322049083843,0.0035618695870685726,20210422_10-Q_edgar_data_1065280_0001065280-21-000144_1.txt,1065280,2021-04-22
2447,0.0007769163050106072,0.00649582643151775,20210422_10-Q_edgar_data_40987_0000040987-21-000018_1.txt,40987,2021-04-22
