Unnamed: 0,tfidf_score,term_weights,filename,cik,file_date,ret_3day,ret_4day
48,0.0002034333902379,0.0024578143306475,20200204_10-Q_edgar_data_1260221_0001260221-20-000008_1.txt,1260221,2020-02-04,-0.05376263749529142,-0.040172276732701406
49,0.0004399510618932,0.0031811302053335,20200204_10-Q_edgar_data_707549_0000707549-20-000020_1.txt,707549,2020-02-04,0.06473492958092364,0.059469164415334674
50,0.0002150465082968,0.0024510771723695,20200204_10-Q_edgar_data_731802_0000731802-20-000010_1.txt,731802,2020-02-04,-0.01649855437810177,-0.020020552299566008
51,0.0006580325564452,0.0029365018342603,20200204_10-Q_edgar_data_712515_0000712515-20-000006_1.txt,712515,2020-02-04,-0.028105904150434124,-0.006129630764496907
52,0.0002479926078921,0.0021990262040385,20200204_10-Q_edgar_data_1744489_0001744489-20-000046_1.txt,1744489,2020-02-04,-0.005055503376180992,0.0063366381191964916
53,0.0007135768210604,0.0025640055509537,20200204_10-K_edgar_data_92380_0000092380-20-000024_1.txt,92380,2020-02-04,0.008650749050190143,0.024432210843352342
54,0.0015621432517918,0.0045846262445035,20200204_10-Q_edgar_data_827054_0000827054-20-000029_1.txt,827054,2020-02-04,0.08597178530252325,0.08744054963123316
55,0.001356768630216,0.0040179170869928,20200205_10-Q_edgar_data_1048695_0001048695-20-000012_1.txt,1048695,2020-02-05,-0.005695152825992755,0.0030329598801530633
56,0.0009016876398349,0.0044346344548138,20200204_10-Q_edgar_data_927653_0000927653-20-000016_1.txt,927653,2020-02-04,0.039716006705263096,0.08475676783146913
57,0.0008236738974355,0.0034221004644279,20200205_10-Q_edgar_data_1137789_0001137789-20-000015_1.txt,1137789,2020-02-05,-0.06886909516311768,-0.0782683432479212
58,0.0045053457108085,0.0075549209395957,20200205_10-Q_edgar_data_804328_0001728949-20-000011_1.txt,804328,2020-02-05,0.02703273512058657,-0.0009620406715109553
59,0.0003557495571018,0.00372540864809,20200205_10-Q_edgar_data_32604_0000032604-20-000007_1.txt,32604,2020-02-05,0.01577675786641386,0.004283408587873128
60,0.0005086497857416,0.002879594419542,20200203_10-K_edgar_data_1521332_0001521332-20-000012_1.txt,1521332,2020-02-03,0.03401943388681694,0.02249935549793891
61,0.0001688795981182,0.0017593090578407,20200205_10-Q_edgar_data_1754301_0001564590-20-003497_1.txt,1754301,2020-02-05,-0.033493040454983025,-0.027526645604092237
62,0.0006230144769865,0.001849220290547,20200205_10-K_edgar_data_1058090_0001058090-20-000010_1.txt,1058090,2020-02-05,-0.0326349216991213,-0.015417723944130657
63,0.0002107937143637,0.0025521392315441,20200205_10-Q_edgar_data_76334_0000076334-20-000009_1.txt,76334,2020-02-05,0.042870843108502754,0.04147417409649168
64,0.0007159941521609,0.003013301313553,20200205_10-Q_edgar_data_319201_0000319201-20-000008_1.txt,319201,2020-02-05,-0.010071991433426408,-0.04025428217216309
65,0.0001617879708204,0.0017011147188725,20200205_10-Q_edgar_data_96021_0000096021-20-000017_1.txt,96021,2020-02-05,-0.02150645438791543,-0.0029634640777511656
66,0.0014188087055756,0.0036320249774943,20200205_10-K_edgar_data_1467858_0001467858-20-000028_1.txt,1467858,2020-02-05,-0.0026341529737188285,-0.014500457318237014
67,0.0012859529777914,0.0035628620358988,20200206_10-K_edgar_data_310764_0000310764-20-000014_1.txt,310764,2020-02-06,-0.008196224675908859,0.0004908895025184101
68,0.0014226257696727,0.0045981919072988,20200206_10-K_edgar_data_1633917_0001633917-20-000028_1.txt,1633917,2020-02-06,-0.011070789756616906,-0.003742669904566287
69,0.0006718856312667,0.0027986579066993,20200205_10-K_edgar_data_37996_0000037996-20-000010_1.txt,37996,2020-02-05,-0.10201504468810763,-0.1087129880668476
70,0.0008783578479582,0.0033120998136622,20200206_10-K_edgar_data_101829_0000101829-20-000013_1.txt,101829,2020-02-06,0.023954438241529985,0.019626065244054747
71,0.0008116255802644,0.0029429716157337,20200206_10-K_edgar_data_815556_0000815556-20-000011_1.txt,815556,2020-02-06,0.010294427648745996,-0.00330609631196066
72,0.0007475703588147,0.0027954956101073,20200206_10-K_edgar_data_702165_0000702165-20-000011_1.txt,702165,2020-02-06,-0.004670619735692383,-0.01157841212301769
73,0.0009985523817393,0.0029533621158451,20200206_10-K_edgar_data_1571949_0001571949-20-000003_1.txt,1571949,2020-02-06,-0.0006453198549494221,0.020509216385514506
74,0.0013419863987818,0.0049720296241067,20200206_10-Q_edgar_data_10795_0000010795-20-000010_1.txt,10795,2020-02-06,-0.13305212430883784,-0.1176564640783857
75,0.0004872481083445,0.0023307957164294,20200205_10-K_edgar_data_936340_0000936340-20-000127_1.txt,936340,2020-02-05,-0.017509484236817086,-0.013102308902668391
76,0.0006457439196593,0.0022263926661653,20200206_10-K_edgar_data_1283699_0001283699-20-000026_1.txt,1283699,2020-02-06,0.04713694590531481,0.03347371964893009
77,0.0025536305659835,0.0053275066286948,20200206_10-Q_edgar_data_100493_0000100493-20-000016_1.txt,100493,2020-02-06,-0.04327529429144372,-0.031111942934522907
78,0.0003344504265832,0.0048485161138174,20200206_10-Q_edgar_data_1001250_0001104659-20-011857_1.txt,1001250,2020-02-06,0.04153237933712761,0.03763659127198293
79,0.0007120106481978,0.0034609096426995,20200206_10-Q_edgar_data_1037038_0001037038-20-000007_1.txt,1037038,2020-02-06,-0.02630426942501929,-0.028074803894097444
80,0.0001598326739704,0.005750807147351,20200206_10-Q_edgar_data_842023_0001437749-20-001901_1.txt,842023,2020-02-06,-0.03616023060785345,-0.016438797745338074
81,0.0005243162093865,0.0033119501849259,20200206_10-Q_edgar_data_910521_0000910521-20-000004_1.txt,910521,2020-02-06,0.007884288287320906,0.014189801664253654
82,0.0023689515149979,0.0059056659459003,20200206_10-Q_edgar_data_721371_0000721371-20-000023_1.txt,721371,2020-02-06,0.12782373350625487,0.14373968598212028
83,0.0004574783481995,0.0023909742251755,20200206_10-Q_edgar_data_1116132_0001116132-20-000007_1.txt,1116132,2020-02-06,0.02723178421223582,0.04458563989057218
84,0.0010767608631728,0.0034994078147867,20200206_10-K_edgar_data_66740_0001558370-20-000581_1.txt,66740,2020-02-06,0.016983943757249653,0.014930146423779211
85,0.0004594007345684,0.0018636861138992,20200131_10-K_edgar_data_1091667_0001091667-20-000024_1.txt,1091667,2020-01-31,0.09731923789847452,0.08610691490591615
86,0.0014151508747191,0.0039530761797041,20200207_10-K_edgar_data_1035267_0001035267-20-000032_1.txt,1035267,2020-02-07,0.022473668086999576,0.022219638274330933
87,0.0009581111448833,0.0033853953547154,20200206_10-K_edgar_data_875045_0000875045-20-000005_1.txt,875045,2020-02-06,0.19451615273313383,0.19282927072643785
88,0.0006221461850794,0.002818103344578,20200207_10-K_edgar_data_1037646_0001037646-20-000005_1.txt,1037646,2020-02-07,0.010189223113402979,0.003934259308183696
89,0.001088444772021,0.0026304206419668,20200207_10-K_edgar_data_1300514_0001300514-20-000011_1.txt,1300514,2020-02-07,0.01193261220365327,0.016829106045114672
90,0.0022188548089615,0.004562401839978,20200207_10-K_edgar_data_872589_0001532176-20-000008_1.txt,872589,2020-02-07,0.045708531863048685,0.06876307549141081
91,0.0006323801761435,0.0029575047469524,20200207_10-Q_edgar_data_1375365_0001375365-20-000011_1.txt,1375365,2020-02-07,-0.0040940682628957115,-0.01326422040874986
92,0.0002597390884623,0.0022754893595014,20200207_10-Q_edgar_data_779152_0000779152-20-000011_1.txt,779152,2020-02-07,0.03478922092535608,0.02793702856274849
93,0.0010283032391908,0.0031701019757412,20200207_10-K_edgar_data_936468_0000936468-20-000016_1.txt,936468,2020-02-07,0.018457203932008226,0.013397594879116737
94,0.0004911949762088,0.0016968963165916,20200207_10-K_edgar_data_100885_0000100885-20-000065_1.txt,100885,2020-02-07,0.005686341292404751,-0.0069825822136100335
95,0.0018899426082948,0.0043942386778351,20200207_10-K_edgar_data_1413329_0001413329-20-000007_1.txt,1413329,2020-02-07,0.0652598723659702,0.06821364847603206
96,0.0005472271164198,0.0017983515651297,20200206_10-K_edgar_data_811156_0000811156-20-000004_1.txt,811156,2020-02-06,0.0015404126801470408,0.005314102261230191
97,0.000736755242067,0.0032263233748447,20200207_10-K_edgar_data_1103982_0001103982-20-000003_1.txt,1103982,2020-02-07,0.0260849480687958,0.01909143949730585
98,0.0003864454908763,0.0027655863853141,20200207_10-Q_edgar_data_946581_0001628280-20-001155_1.txt,946581,2020-02-07,-0.07286553631473436,-0.06662142572209762
99,0.001155199729372,0.0051052897268417,20200207_10-Q_edgar_data_849399_0000849399-20-000002_1.txt,849399,2020-02-07,0.1527965254100535,0.17105623721948882
100,0.0006260462782553,0.0049453080097163,20200207_10-K_edgar_data_354190_0001193125-20-028191_1.txt,354190,2020-02-07,0.024135117679270457,0.024768292060351138
101,0.0007612269337207,0.0036576075921249,20200210_10-Q_edgar_data_1757898_0001757898-20-000003_1.txt,1757898,2020-02-10,0.052954941683236556,0.08314806717181833
102,0.0008476430162419,0.0035798620186031,20200207_10-K_edgar_data_1751788_0001751788-20-000007_1.txt,1751788,2020-02-07,-0.020667600991649104,-0.013839754758563472
103,0.0006657962928549,0.0019271721770119,20200210_10-K_edgar_data_34903_0000034903-20-000008_1.txt,34903,2020-02-10,-0.03525781576457332,-0.04235345779737132
104,0.0003781541859438,0.0019336136081209,20200207_10-Q_edgar_data_720005_0000720005-20-000013_1.txt,720005,2020-02-07,-0.009150306977876999,0.0092608412405637
105,0.0013588575244737,0.0047159148297605,20200211_10-K_edgar_data_45012_0000045012-20-000031_1.txt,45012,2020-02-11,0.011507374382401236,0.005656914621398057
106,0.0004047583953187,0.0021460243685802,20200210_10-K_edgar_data_40533_0000040533-20-000015_1.txt,40533,2020-02-10,0.00531364999928019,0.00918541860080535
107,0.0009047094722761,0.0029485472988479,20200210_10-K_edgar_data_1031296_0001031296-20-000008_1.txt,1031296,2020-02-10,0.006621396791692713,-0.0004015563238362052
108,0.0005577856639563,0.0026643062919386,20200211_10-K_edgar_data_1100682_0001100682-20-000005_1.txt,1100682,2020-02-11,0.08461743314066195,0.0923253889897897
109,0.0005349325278886,0.0026921733070173,20200211_10-K_edgar_data_29989_0000029989-20-000005_1.txt,29989,2020-02-11,0.027339512752380335,0.037806785366859774
110,0.0007530239355705,0.0024166906565745,20200210_10-K_edgar_data_64040_0000064040-20-000055_1.txt,64040,2020-02-10,-0.003775590584087163,0.02322964176179343
111,0.0004897099795563,0.00340377886634,20200211_10-Q_edgar_data_1748790_0001748790-20-000010_1.txt,1748790,2020-02-11,-0.0460696031428488,-0.07323069911426316
112,0.0007107073808734,0.0027485198237094,20200211_10-Q_edgar_data_106040_0000106040-20-000011_1.txt,106040,2020-02-11,0.035808418847475876,0.025810465551895145
113,0.0006152634186636,0.0023319586889148,20200211_10-K_edgar_data_26172_0000026172-20-000009_1.txt,26172,2020-02-11,0.03130289436323652,0.02072723906616991
114,0.0006231578652935,0.0035092739504388,20200211_10-K_edgar_data_62996_0000062996-20-000006_1.txt,62996,2020-02-11,-0.04957459894318117,-0.0597631951851032
115,0.0002385170988863,0.0013601960799992,20200211_10-K_edgar_data_1045609_0001564590-20-004096_1.txt,1045609,2020-02-11,0.02546689631766208,0.023520495351520676
116,0.000512467712037,0.0020621669991684,20200211_10-K_edgar_data_1585689_0001585689-20-000013_1.txt,1585689,2020-02-11,0.012080851679461269,0.006894084083859386
117,0.0006225028707861,0.0025871144577426,20200212_10-K_edgar_data_277948_0000277948-20-000008_1.txt,277948,2020-02-12,0.0024575121381724685,-0.00031174643039100225
118,0.0007199463103363,0.0026867358155701,20200213_10-K_edgar_data_1113169_0001113169-20-000008_1.txt,1113169,2020-02-13,-0.012785044603017659,-0.00972606280398347
119,0.0023396203904324,0.0053720513115127,20200213_10-K_edgar_data_1093557_0001093557-20-000029_1.txt,1093557,2020-02-13,0.14118583711797061,0.19019666416664371
120,0.0004566074009449,0.0035648918734495,20200212_10-K_edgar_data_820313_0001558370-20-000728_1.txt,820313,2020-02-12,0.005560258632989923,0.0030422105026988167
121,0.0029444262967338,0.0048453624224819,20200212_10-K_edgar_data_318154_0000318154-20-000017_1.txt,318154,2020-02-12,-0.02193642590029754,-0.019587697200481258
122,0.0008901604653061,0.0027286262702458,20200212_10-K_edgar_data_1506307_0001506307-20-000022_1.txt,1506307,2020-02-12,0.019368453356350512,0.022582836383783667
123,0.0007910245150143,0.0033309037480359,20200212_10-K_edgar_data_24545_0000024545-20-000005_1.txt,24545,2020-02-12,-0.05259008092494155,-0.05409203726047329
124,0.0006654305445052,0.0022695734271435,20200213_10-K_edgar_data_1590955_0001564590-20-004636_1.txt,1590955,2020-02-13,0.06275022416755838,0.07564984814101483
125,0.0011046769196221,0.0037966124240677,20200213_10-K_edgar_data_1501585_0001501585-20-000011_1.txt,1501585,2020-02-13,-0.08552804183553253,-0.1177743206373345
126,0.0018299530593334,0.0056134994244936,20200213_10-K_edgar_data_1701605_0001701605-20-000019_1.txt,1701605,2020-02-13,-0.011209645024969128,-0.05929385639607532
127,0.0012310836164683,0.0034527801377275,20200213_10-K_edgar_data_1555280_0001555280-20-000054_1.txt,1555280,2020-02-13,-0.0030111591806361027,-0.006376691614922825
128,0.0007858447125415,0.0029787864060483,20200213_10-K_edgar_data_27904_0000027904-20-000004_1.txt,27904,2020-02-13,0.000108232790168028,-0.0027152972090509486
129,0.0008922040565358,0.0027993574451523,20200213_10-K_edgar_data_1318605_0001564590-20-004475_1.txt,1318605,2020-02-13,0.029140402168881474,0.10476203255096217
130,0.0008520006057373,0.0029545836921958,20200124_10-K_edgar_data_50863_0000050863-20-000011_1.txt,50863,2020-01-24,0.07172375812751097,0.09041582755690347
131,0.0014855177579367,0.0038568355112194,20200213_10-K_edgar_data_1601712_0001601712-20-000038_1.txt,1601712,2020-02-13,0.008618517353291555,-0.005537724821452095
132,0.0009819154777047,0.0023359459783909,20200213_10-K_edgar_data_1020569_0001020569-20-000029_1.txt,1020569,2020-02-13,0.038483632773260945,0.06766851129490781
133,0.0007694548648262,0.0035852311185833,20200213_10-K_edgar_data_55785_0000055785-20-000016_1.txt,55785,2020-02-13,-0.0018481610580523,-0.013444410528067552
134,0.0016515442013782,0.0111721733286594,20200207_10-Q_edgar_data_1564708_0001193125-20-027351_1.txt,1564708,2020-02-07,-0.015117864313759055,0.005884918740127976
135,0.0010921345004467,0.0038984084915438,20200214_10-K_edgar_data_1014473_0001014473-20-000006_1.txt,1014473,2020-02-14,0.012622298862964842,0.010940918890422813
136,0.0010438740015132,0.0028985507246376,20200213_10-K_edgar_data_4962_0000004962-20-000030_1.txt,4962,2020-02-13,,
137,0.0013265063320646,0.0057164168318006,20200213_10-K_edgar_data_879169_0001558370-20-000774_1.txt,879169,2020-02-13,0.026356722256456466,0.03776542123182125
138,0.0007765176609432,0.0032572844476291,20200213_10-K_edgar_data_877212_0000877212-20-000006_1.txt,877212,2020-02-13,-0.040461251692792244,-0.04873091860863421
139,0.0014419840204391,0.0048157362282468,20200213_10-K_edgar_data_823768_0001558370-20-000762_1.txt,823768,2020-02-13,0.002178544957748718,0.006184547310768451
140,0.0006525478712292,0.0036356107252192,20200212_10-K_edgar_data_60086_0001193125-20-031657_1.txt,60086,2020-02-12,-0.041068898086548344,-0.03833946365348018
141,0.0007579222587621,0.0030552182948984,20200213_10-K_edgar_data_875320_0000875320-20-000007_1.txt,875320,2020-02-13,-0.020083855778371684,-0.011324223757938179
142,0.0006495273067421,0.0032495367584536,20200214_10-K_edgar_data_1058290_0001058290-20-000008_1.txt,1058290,2020-02-14,-0.003346347872721589,-0.007977757542212971
143,0.0011032492527645,0.0032760825330221,20200213_10-K_edgar_data_77476_0000077476-20-000015_1.txt,77476,2020-02-13,0.0022468185382606976,-0.007023115641404565
144,0.000705306490741,0.0031785549896967,20200213_10-K_edgar_data_91440_0000091440-20-000004_1.txt,91440,2020-02-13,0.0007748719880409372,0.009249812701272342
145,0.0011620350344581,0.0033018044992243,20200214_10-K_edgar_data_1060391_0001060391-20-000016_1.txt,1060391,2020-02-14,0.02038790677605673,0.0127701300359091
146,0.0007498030359504,0.0032685821736071,20200214_10-K_edgar_data_1099800_0001099800-20-000005_1.txt,1099800,2020-02-14,0.014144656759157104,0.03430238057123702
147,0.0008593747008735,0.0040190738291359,20200214_10-K_edgar_data_1179929_0001179929-20-000026_1.txt,1179929,2020-02-14,0.025988338590590687,0.052477504084113225
148,0.0008587298225687,0.001881209784743,20200213_10-K_edgar_data_765880_0001628280-20-001456_1.txt,765880,2020-02-13,0.025807754507527036,0.026604693938713453
149,0.0013660119573753,0.00375119191994,20200214_10-K_edgar_data_1596532_0001596532-20-000024_1.txt,1596532,2020-02-14,-0.03487027979402246,-0.043436026534820704
150,0.0010476814183224,0.0032200723239455,20200214_10-K_edgar_data_1324424_0001324424-20-000009_1.txt,1324424,2020-02-14,0.09339407341405803,0.09514120469898302
151,0.0003943583344139,0.0014020465419336,20200211_10-K_edgar_data_1109357_0001109357-20-000053_1.txt,1109357,2020-02-11,0.008482355021356414,0.016404245038107224
152,0.0011276496293724,0.0032237797422748,20200214_10-K_edgar_data_1141391_0001141391-20-000032_1.txt,1141391,2020-02-14,0.02329676215658727,0.027950065430152993
153,0.0010603426766021,0.002984463958485,20200213_10-K_edgar_data_86312_0000086312-20-000011_1.txt,86312,2020-02-13,-0.0012168570918549282,-0.014656630234589518
154,0.0005247181576272,0.0028848020706773,20200214_10-K_edgar_data_29905_0000029905-20-000011_1.txt,29905,2020-02-14,0.0026919331249791734,-0.02486791151183032
155,0.0005404707923761,0.0026251662715236,20200214_10-K_edgar_data_49826_0000049826-20-000020_1.txt,49826,2020-02-14,-0.014710692350606402,-0.014456240750847726
156,0.0006824646036775,0.0036425831060715,20200214_10-K_edgar_data_1637459_0001637459-20-000027_1.txt,1637459,2020-02-14,-0.08810526102259741,-0.09405306749229725
157,0.0009790642975039,0.0039889257474981,20200214_10-K_edgar_data_48898_0001628280-20-001557_1.txt,48898,2020-02-14,-0.018477717683296424,-0.017858588961516375
158,0.0006662469488226,0.003016920229769,20200214_10-K_edgar_data_68505_0000068505-20-000006_1.txt,68505,2020-02-14,0.0031907622282080217,0.004678241564222141
159,0.0006780741005023,0.0038535489255992,20200214_10-K_edgar_data_1666700_0001666700-20-000006_1.txt,1666700,2020-02-14,5.38426757273891e-05,-0.004107306651745191
160,0.0007823495026765,0.002477462108288,20200214_10-K_edgar_data_731766_0000731766-20-000006_1.txt,731766,2020-02-14,-0.002307471317057219,0.002856359392386265
161,0.0008377989439633,0.0039317172110161,20200214_10-K_edgar_data_1755672_0001755672-20-000006_1.txt,1755672,2020-02-14,0.016975441902377653,0.015572422855427925
162,0.0005733701091041,0.0025416919598217,20200214_10-K_edgar_data_315293_0001628280-20-001607_1.txt,315293,2020-02-14,0.02094602131967893,0.02501813097987937
163,0.0007231534199658,0.002938399492352,20200214_10-K_edgar_data_874716_0000874716-20-000006_1.txt,874716,2020-02-14,0.014357231883804888,0.023972661818753682
164,0.0006007970041258,0.0025379350702831,20200214_10-K_edgar_data_49196_0000049196-20-000010_1.txt,49196,2020-02-14,-0.0078570199220942,-0.004597830382797596
165,0.0007688624080027,0.003225334987996,20200214_10-K_edgar_data_773840_0000773840-20-000009_1.txt,773840,2020-02-14,-0.007606749735147855,-0.004940562572379403
166,0.0011948565400963,0.0038248782563472,20200218_10-K_edgar_data_1071739_0001071739-20-000060_1.txt,1071739,2020-02-18,0.017812444434051944,-0.009667338733363229
167,0.0006672478910199,0.0033224109935608,20200218_10-K_edgar_data_1069202_0001069202-20-000004_1.txt,1069202,2020-02-18,0.013394057464569453,0.02201884065133397
168,0.0006481311106327,0.0017082786521342,20200204_10-K_edgar_data_1035443_0001035443-20-000042_1.txt,1035443,2020-02-04,0.0018018237884862565,0.0030262837521288777
